country;session;group;contribution;round;endowment;player;gender;age;lcp
SouthAfrica;5;17;26;15;30;12;Female;20;Contributor
SouthAfrica;5;18;9;15;10;13;Female;21;Conditional
SouthAfrica;5;17;10;15;10;14;Female;24;Contributor
SouthAfrica;5;18;10;15;10;15;Female;19;Contributor
SouthAfrica;5;17;10;15;10;16;Male;23;Contributor
SouthAfrica;5;18;29;16;30;9;Male;20;Contributor
SouthAfrica;5;17;30;16;30;10;Female;30;Contributor
SouthAfrica;5;18;15;16;30;11;Male;20;Contributor
SouthAfrica;5;17;27;16;30;12;Female;20;Contributor
SouthAfrica;5;18;10;16;10;13;Female;21;Conditional
SouthAfrica;5;17;10;16;10;14;Female;24;Contributor
SouthAfrica;5;18;10;16;10;15;Female;19;Contributor
SouthAfrica;5;17;9;16;10;16;Male;23;Contributor
SouthAfrica;5;18;20;17;30;9;Male;20;Contributor
SouthAfrica;5;17;10;17;30;10;Female;30;Contributor
SouthAfrica;5;18;12;17;30;11;Male;20;Contributor
SouthAfrica;5;17;20;17;30;12;Female;20;Contributor
SouthAfrica;5;18;10;17;10;13;Female;21;Conditional
SouthAfrica;5;17;10;17;10;14;Female;24;Contributor
SouthAfrica;5;18;10;17;10;15;Female;19;Contributor
SouthAfrica;5;17;10;17;10;16;Male;23;Contributor
SouthAfrica;5;18;30;18;30;9;Male;20;Contributor
SouthAfrica;5;17;20;18;30;10;Female;30;Contributor
SouthAfrica;5;18;20;18;30;11;Male;20;Contributor
SouthAfrica;5;17;27;18;30;12;Female;20;Contributor
SouthAfrica;5;18;10;18;10;13;Female;21;Conditional
SouthAfrica;5;17;10;18;10;14;Female;24;Contributor
SouthAfrica;5;18;10;18;10;15;Female;19;Contributor
SouthAfrica;5;17;9;18;10;16;Male;23;Contributor
SouthAfrica;5;18;20;19;30;9;Male;20;Contributor
SouthAfrica;5;17;10;19;30;10;Female;30;Contributor
SouthAfrica;5;18;20;19;30;11;Male;20;Contributor
SouthAfrica;5;17;29;19;30;12;Female;20;Contributor
SouthAfrica;5;18;10;19;10;13;Female;21;Conditional
SouthAfrica;5;17;10;19;10;14;Female;24;Contributor
SouthAfrica;5;18;10;19;10;15;Female;19;Contributor
SouthAfrica;5;17;9;19;10;16;Male;23;Contributor
SouthAfrica;5;18;0;20;30;9;Male;20;Contributor
SouthAfrica;5;17;20;20;30;10;Female;30;Contributor
SouthAfrica;5;18;20;20;30;11;Male;20;Contributor
SouthAfrica;5;17;25;20;30;12;Female;20;Contributor
SouthAfrica;5;18;8;20;10;13;Female;21;Conditional
SouthAfrica;5;17;10;20;10;14;Female;24;Contributor
SouthAfrica;5;18;10;20;10;15;Female;19;Contributor
SouthAfrica;5;17;10;20;10;16;Male;23;Contributor
SouthAfrica;6;19;10;1;30;1;Female;20;FreeRider
SouthAfrica;6;19;5;1;10;2;Female;20;Conditional
SouthAfrica;6;20;30;1;30;3;Female;20;Contributor
SouthAfrica;6;20;10;1;10;4;Female;21;Contributor
SouthAfrica;6;19;10;1;10;5;Male;20;Contributor
SouthAfrica;6;20;10;1;10;6;Male;24;Contributor
SouthAfrica;6;20;18;1;30;7;Male;23;Contributor
SouthAfrica;6;19;30;1;30;8;Female;18;Conditional
SouthAfrica;6;19;10;2;30;1;Female;20;FreeRider
SouthAfrica;6;19;10;2;10;2;Female;20;Conditional
SouthAfrica;6;20;10;2;30;3;Female;20;Contributor
SouthAfrica;6;20;10;2;10;4;Female;21;Contributor
SouthAfrica;6;19;7;2;10;5;Male;20;Contributor
SouthAfrica;6;20;7;2;10;6;Male;24;Contributor
SouthAfrica;6;20;18;2;30;7;Male;23;Contributor
SouthAfrica;6;19;24;2;30;8;Female;18;Conditional
SouthAfrica;6;19;10;3;30;1;Female;20;FreeRider
SouthAfrica;6;19;10;3;10;2;Female;20;Conditional
SouthAfrica;6;20;20;3;30;3;Female;20;Contributor
SouthAfrica;6;20;10;3;10;4;Female;21;Contributor
SouthAfrica;6;19;10;3;10;5;Male;20;Contributor
SouthAfrica;6;20;0;3;10;6;Male;24;Contributor
SouthAfrica;6;20;18;3;30;7;Male;23;Contributor
SouthAfrica;6;19;20;3;30;8;Female;18;Conditional
SouthAfrica;6;19;10;4;30;1;Female;20;FreeRider
SouthAfrica;6;19;6;4;10;2;Female;20;Conditional
SouthAfrica;6;20;18;4;30;3;Female;20;Contributor
SouthAfrica;6;20;10;4;10;4;Female;21;Contributor
SouthAfrica;6;19;10;4;10;5;Male;20;Contributor
SouthAfrica;6;20;9;4;10;6;Male;24;Contributor
SouthAfrica;6;20;18;4;30;7;Male;23;Contributor
SouthAfrica;6;19;24;4;30;8;Female;18;Conditional
SouthAfrica;6;19;10;5;30;1;Female;20;FreeRider
SouthAfrica;6;19;10;5;10;2;Female;20;Conditional
SouthAfrica;6;20;25;5;30;3;Female;20;Contributor
SouthAfrica;6;20;10;5;10;4;Female;21;Contributor
SouthAfrica;6;19;7;5;10;5;Male;20;Contributor
SouthAfrica;6;20;0;5;10;6;Male;24;Contributor
SouthAfrica;6;20;18;5;30;7;Male;23;Contributor
SouthAfrica;6;19;24;5;30;8;Female;18;Conditional
SouthAfrica;6;19;15;6;30;1;Female;20;FreeRider
SouthAfrica;6;19;8;6;10;2;Female;20;Conditional
SouthAfrica;6;20;20;6;30;3;Female;20;Contributor
SouthAfrica;6;20;8;6;10;4;Female;21;Contributor
SouthAfrica;6;19;10;6;10;5;Male;20;Contributor
SouthAfrica;6;20;10;6;10;6;Male;24;Contributor
SouthAfrica;6;20;18;6;30;7;Male;23;Contributor
SouthAfrica;6;19;20;6;30;8;Female;18;Conditional
SouthAfrica;6;19;10;7;30;1;Female;20;FreeRider
SouthAfrica;6;19;10;7;10;2;Female;20;Conditional
SouthAfrica;6;20;30;7;30;3;Female;20;Contributor
SouthAfrica;6;20;10;7;10;4;Female;21;Contributor
SouthAfrica;6;19;10;7;10;5;Male;20;Contributor
SouthAfrica;6;20;2;7;10;6;Male;24;Contributor
SouthAfrica;6;20;18;7;30;7;Male;23;Contributor
SouthAfrica;6;19;28;7;30;8;Female;18;Conditional
SouthAfrica;6;19;10;8;30;1;Female;20;FreeRider
SouthAfrica;6;19;10;8;10;2;Female;20;Conditional
SouthAfrica;6;20;29;8;30;3;Female;20;Contributor
SouthAfrica;6;20;10;8;10;4;Female;21;Contributor
SouthAfrica;6;19;10;8;10;5;Male;20;Contributor
SouthAfrica;6;20;1;8;10;6;Male;24;Contributor
SouthAfrica;6;20;18;8;30;7;Male;23;Contributor
SouthAfrica;6;19;26;8;30;8;Female;18;Conditional
SouthAfrica;6;19;10;9;30;1;Female;20;FreeRider
SouthAfrica;6;19;9;9;10;2;Female;20;Conditional
SouthAfrica;6;20;15;9;30;3;Female;20;Contributor
SouthAfrica;6;20;10;9;10;4;Female;21;Contributor
SouthAfrica;6;19;10;9;10;5;Male;20;Contributor
SouthAfrica;6;20;3;9;10;6;Male;24;Contributor
SouthAfrica;6;20;18;9;30;7;Male;23;Contributor
SouthAfrica;6;19;26;9;30;8;Female;18;Conditional
SouthAfrica;6;19;5;10;30;1;Female;20;FreeRider
SouthAfrica;6;19;9;10;10;2;Female;20;Conditional
SouthAfrica;6;20;10;10;30;3;Female;20;Contributor
SouthAfrica;6;20;8;10;10;4;Female;21;Contributor
SouthAfrica;6;19;10;10;10;5;Male;20;Contributor
SouthAfrica;6;20;9;10;10;6;Male;24;Contributor
SouthAfrica;6;20;18;10;30;7;Male;23;Contributor
SouthAfrica;6;19;24;10;30;8;Female;18;Conditional
SouthAfrica;6;19;10;11;30;1;Female;20;FreeRider
SouthAfrica;6;19;10;11;10;2;Female;20;Conditional
SouthAfrica;6;20;8;11;30;3;Female;20;Contributor
SouthAfrica;6;20;10;11;10;4;Female;21;Contributor
SouthAfrica;6;19;10;11;10;5;Male;20;Contributor
SouthAfrica;6;20;10;11;10;6;Male;24;Contributor
SouthAfrica;6;20;18;11;30;7;Male;23;Contributor
SouthAfrica;6;19;30;11;30;8;Female;18;Conditional
SouthAfrica;6;19;10;12;30;1;Female;20;FreeRider
SouthAfrica;6;19;10;12;10;2;Female;20;Conditional
SouthAfrica;6;20;30;12;30;3;Female;20;Contributor
SouthAfrica;6;20;10;12;10;4;Female;21;Contributor
SouthAfrica;6;19;10;12;10;5;Male;20;Contributor
SouthAfrica;6;20;0;12;10;6;Male;24;Contributor
SouthAfrica;6;20;20;12;30;7;Male;23;Contributor
SouthAfrica;6;19;29;12;30;8;Female;18;Conditional
SouthAfrica;6;19;11;13;30;1;Female;20;FreeRider
SouthAfrica;6;19;10;13;10;2;Female;20;Conditional
SouthAfrica;6;20;30;13;30;3;Female;20;Contributor
SouthAfrica;6;20;10;13;10;4;Female;21;Contributor
SouthAfrica;6;19;10;13;10;5;Male;20;Contributor
SouthAfrica;6;20;1;13;10;6;Male;24;Contributor
SouthAfrica;6;20;18;13;30;7;Male;23;Contributor
SouthAfrica;6;19;30;13;30;8;Female;18;Conditional
SouthAfrica;6;19;10;14;30;1;Female;20;FreeRider
SouthAfrica;6;19;10;14;10;2;Female;20;Conditional
SouthAfrica;6;20;20;14;30;3;Female;20;Contributor
SouthAfrica;6;20;10;14;10;4;Female;21;Contributor
SouthAfrica;6;19;10;14;10;5;Male;20;Contributor
SouthAfrica;6;20;0;14;10;6;Male;24;Contributor
SouthAfrica;6;20;18;14;30;7;Male;23;Contributor
SouthAfrica;6;19;30;14;30;8;Female;18;Conditional
SouthAfrica;6;19;10;15;30;1;Female;20;FreeRider
SouthAfrica;6;19;10;15;10;2;Female;20;Conditional
SouthAfrica;6;20;30;15;30;3;Female;20;Contributor
SouthAfrica;6;20;10;15;10;4;Female;21;Contributor
SouthAfrica;6;19;10;15;10;5;Male;20;Contributor
SouthAfrica;6;20;7;15;10;6;Male;24;Contributor
SouthAfrica;6;20;20;15;30;7;Male;23;Contributor
SouthAfrica;6;19;26;15;30;8;Female;18;Conditional
SouthAfrica;6;19;10;16;30;1;Female;20;FreeRider
SouthAfrica;6;19;10;16;10;2;Female;20;Conditional
SouthAfrica;6;20;30;16;30;3;Female;20;Contributor
SouthAfrica;6;20;8;16;10;4;Female;21;Contributor
SouthAfrica;6;19;10;16;10;5;Male;20;Contributor
SouthAfrica;6;20;0;16;10;6;Male;24;Contributor
SouthAfrica;6;20;18;16;30;7;Male;23;Contributor
SouthAfrica;6;19;28;16;30;8;Female;18;Conditional
SouthAfrica;6;19;10;17;30;1;Female;20;FreeRider
SouthAfrica;6;19;10;17;10;2;Female;20;Conditional
SouthAfrica;6;20;29;17;30;3;Female;20;Contributor
SouthAfrica;6;20;7;17;10;4;Female;21;Contributor
SouthAfrica;6;19;10;17;10;5;Male;20;Contributor
SouthAfrica;6;20;9;17;10;6;Male;24;Contributor
SouthAfrica;6;20;18;17;30;7;Male;23;Contributor
SouthAfrica;6;19;26;17;30;8;Female;18;Conditional
SouthAfrica;6;19;10;18;30;1;Female;20;FreeRider
SouthAfrica;6;19;10;18;10;2;Female;20;Conditional
SouthAfrica;6;20;25;18;30;3;Female;20;Contributor
SouthAfrica;6;20;10;18;10;4;Female;21;Contributor
SouthAfrica;6;19;10;18;10;5;Male;20;Contributor
SouthAfrica;6;20;10;18;10;6;Male;24;Contributor
SouthAfrica;6;20;19;18;30;7;Male;23;Contributor
SouthAfrica;6;19;30;18;30;8;Female;18;Conditional
SouthAfrica;6;19;10;19;30;1;Female;20;FreeRider
SouthAfrica;6;19;10;19;10;2;Female;20;Conditional
SouthAfrica;6;20;30;19;30;3;Female;20;Contributor
SouthAfrica;6;20;8;19;10;4;Female;21;Contributor
SouthAfrica;6;19;10;19;10;5;Male;20;Contributor
SouthAfrica;6;20;10;19;10;6;Male;24;Contributor
SouthAfrica;6;20;18;19;30;7;Male;23;Contributor
SouthAfrica;6;19;28;19;30;8;Female;18;Conditional
SouthAfrica;6;19;15;20;30;1;Female;20;FreeRider
SouthAfrica;6;19;10;20;10;2;Female;20;Conditional
SouthAfrica;6;20;25;20;30;3;Female;20;Contributor
SouthAfrica;6;20;10;20;10;4;Female;21;Contributor
SouthAfrica;6;19;10;20;10;5;Male;20;Contributor
SouthAfrica;6;20;10;20;10;6;Male;24;Contributor
SouthAfrica;6;20;18;20;30;7;Male;23;Contributor
SouthAfrica;6;19;29;20;30;8;Female;18;Conditional
SouthAfrica;6;21;10;1;10;9;Female;21;Contributor
SouthAfrica;6;21;8;1;10;10;Male;22;Contributor
SouthAfrica;6;22;10;1;10;11;Male;26;Contributor
SouthAfrica;6;22;5;1;10;12;Male;23;Contributor
SouthAfrica;6;21;10;1;30;13;Male;26;Others
SouthAfrica;6;22;25;1;30;14;Male;20;Contributor
SouthAfrica;6;21;30;1;30;15;Male;25;Contributor
SouthAfrica;6;22;30;1;30;16;Male;22;Contributor
SouthAfrica;6;21;10;2;10;9;Female;21;Contributor
SouthAfrica;6;21;10;2;10;10;Male;22;Contributor
SouthAfrica;6;22;10;2;10;11;Male;26;Contributor
SouthAfrica;6;22;10;2;10;12;Male;23;Contributor
SouthAfrica;6;21;5;2;30;13;Male;26;Others
SouthAfrica;6;22;25;2;30;14;Male;20;Contributor
SouthAfrica;6;21;30;2;30;15;Male;25;Contributor
SouthAfrica;6;22;30;2;30;16;Male;22;Contributor
SouthAfrica;6;21;10;3;10;9;Female;21;Contributor
SouthAfrica;6;21;10;3;10;10;Male;22;Contributor
SouthAfrica;6;22;10;3;10;11;Male;26;Contributor
SouthAfrica;6;22;10;3;10;12;Male;23;Contributor
SouthAfrica;6;21;20;3;30;13;Male;26;Others
SouthAfrica;6;22;25;3;30;14;Male;20;Contributor
SouthAfrica;6;21;30;3;30;15;Male;25;Contributor
SouthAfrica;6;22;30;3;30;16;Male;22;Contributor
SouthAfrica;6;21;9;4;10;9;Female;21;Contributor
SouthAfrica;6;21;10;4;10;10;Male;22;Contributor
SouthAfrica;6;22;5;4;10;11;Male;26;Contributor
SouthAfrica;6;22;10;4;10;12;Male;23;Contributor
SouthAfrica;6;21;15;4;30;13;Male;26;Others
SouthAfrica;6;22;25;4;30;14;Male;20;Contributor
SouthAfrica;6;21;30;4;30;15;Male;25;Contributor
SouthAfrica;6;22;30;4;30;16;Male;22;Contributor
SouthAfrica;6;21;10;5;10;9;Female;21;Contributor
SouthAfrica;6;21;10;5;10;10;Male;22;Contributor
SouthAfrica;6;22;10;5;10;11;Male;26;Contributor
SouthAfrica;6;22;10;5;10;12;Male;23;Contributor
SouthAfrica;6;21;10;5;30;13;Male;26;Others
SouthAfrica;6;22;30;5;30;14;Male;20;Contributor
SouthAfrica;6;21;30;5;30;15;Male;25;Contributor
SouthAfrica;6;22;30;5;30;16;Male;22;Contributor
SouthAfrica;6;21;10;6;10;9;Female;21;Contributor
SouthAfrica;6;21;10;6;10;10;Male;22;Contributor
SouthAfrica;6;22;5;6;10;11;Male;26;Contributor
SouthAfrica;6;22;10;6;10;12;Male;23;Contributor
SouthAfrica;6;21;10;6;30;13;Male;26;Others
SouthAfrica;6;22;25;6;30;14;Male;20;Contributor
SouthAfrica;6;21;30;6;30;15;Male;25;Contributor
SouthAfrica;6;22;30;6;30;16;Male;22;Contributor
SouthAfrica;6;21;10;7;10;9;Female;21;Contributor
SouthAfrica;6;21;10;7;10;10;Male;22;Contributor
SouthAfrica;6;22;10;7;10;11;Male;26;Contributor
SouthAfrica;6;22;10;7;10;12;Male;23;Contributor
SouthAfrica;6;21;10;7;30;13;Male;26;Others
SouthAfrica;6;22;26;7;30;14;Male;20;Contributor
SouthAfrica;6;21;10;7;30;15;Male;25;Contributor
SouthAfrica;6;22;30;7;30;16;Male;22;Contributor
SouthAfrica;6;21;10;8;10;9;Female;21;Contributor
SouthAfrica;6;21;10;8;10;10;Male;22;Contributor
SouthAfrica;6;22;10;8;10;11;Male;26;Contributor
SouthAfrica;6;22;10;8;10;12;Male;23;Contributor
SouthAfrica;6;21;30;8;30;13;Male;26;Others
SouthAfrica;6;22;30;8;30;14;Male;20;Contributor
SouthAfrica;6;21;30;8;30;15;Male;25;Contributor
SouthAfrica;6;22;30;8;30;16;Male;22;Contributor
SouthAfrica;6;21;9;9;10;9;Female;21;Contributor
SouthAfrica;6;21;10;9;10;10;Male;22;Contributor
SouthAfrica;6;22;8;9;10;11;Male;26;Contributor
SouthAfrica;6;22;10;9;10;12;Male;23;Contributor
SouthAfrica;6;21;15;9;30;13;Male;26;Others
SouthAfrica;6;22;25;9;30;14;Male;20;Contributor
SouthAfrica;6;21;30;9;30;15;Male;25;Contributor
SouthAfrica;6;22;30;9;30;16;Male;22;Contributor
SouthAfrica;6;21;10;10;10;9;Female;21;Contributor
SouthAfrica;6;21;10;10;10;10;Male;22;Contributor
SouthAfrica;6;22;10;10;10;11;Male;26;Contributor
SouthAfrica;6;22;10;10;10;12;Male;23;Contributor
SouthAfrica;6;21;15;10;30;13;Male;26;Others
SouthAfrica;6;22;24;10;30;14;Male;20;Contributor
SouthAfrica;6;21;30;10;30;15;Male;25;Contributor
SouthAfrica;6;22;30;10;30;16;Male;22;Contributor
SouthAfrica;6;21;10;11;10;9;Female;21;Contributor
SouthAfrica;6;21;10;11;10;10;Male;22;Contributor
SouthAfrica;6;22;10;11;10;11;Male;26;Contributor
SouthAfrica;6;22;10;11;10;12;Male;23;Contributor
SouthAfrica;6;21;10;11;30;13;Male;26;Others
SouthAfrica;6;22;25;11;30;14;Male;20;Contributor
SouthAfrica;6;21;30;11;30;15;Male;25;Contributor
SouthAfrica;6;22;30;11;30;16;Male;22;Contributor
SouthAfrica;6;21;5;12;10;9;Female;21;Contributor
SouthAfrica;6;21;10;12;10;10;Male;22;Contributor
SouthAfrica;6;22;10;12;10;11;Male;26;Contributor
SouthAfrica;6;22;10;12;10;12;Male;23;Contributor
SouthAfrica;6;21;10;12;30;13;Male;26;Others
SouthAfrica;6;22;30;12;30;14;Male;20;Contributor
SouthAfrica;6;21;30;12;30;15;Male;25;Contributor
SouthAfrica;6;22;30;12;30;16;Male;22;Contributor
SouthAfrica;6;21;5;13;10;9;Female;21;Contributor
SouthAfrica;6;21;10;13;10;10;Male;22;Contributor
SouthAfrica;6;22;10;13;10;11;Male;26;Contributor
SouthAfrica;6;22;10;13;10;12;Male;23;Contributor
SouthAfrica;6;21;15;13;30;13;Male;26;Others
SouthAfrica;6;22;25;13;30;14;Male;20;Contributor
SouthAfrica;6;21;30;13;30;15;Male;25;Contributor
SouthAfrica;6;22;30;13;30;16;Male;22;Contributor
SouthAfrica;6;21;10;14;10;9;Female;21;Contributor
SouthAfrica;6;21;9;14;10;10;Male;22;Contributor
SouthAfrica;6;22;10;14;10;11;Male;26;Contributor
SouthAfrica;6;22;10;14;10;12;Male;23;Contributor
SouthAfrica;6;21;15;14;30;13;Male;26;Others
SouthAfrica;6;22;25;14;30;14;Male;20;Contributor
SouthAfrica;6;21;30;14;30;15;Male;25;Contributor
SouthAfrica;6;22;30;14;30;16;Male;22;Contributor
SouthAfrica;6;21;10;15;10;9;Female;21;Contributor
SouthAfrica;6;21;8;15;10;10;Male;22;Contributor
SouthAfrica;6;22;0;15;10;11;Male;26;Contributor
SouthAfrica;6;22;10;15;10;12;Male;23;Contributor
SouthAfrica;6;21;15;15;30;13;Male;26;Others
SouthAfrica;6;22;25;15;30;14;Male;20;Contributor
SouthAfrica;6;21;30;15;30;15;Male;25;Contributor
SouthAfrica;6;22;30;15;30;16;Male;22;Contributor
SouthAfrica;6;21;5;16;10;9;Female;21;Contributor
SouthAfrica;6;21;7;16;10;10;Male;22;Contributor
SouthAfrica;6;22;10;16;10;11;Male;26;Contributor
SouthAfrica;6;22;10;16;10;12;Male;23;Contributor
SouthAfrica;6;21;15;16;30;13;Male;26;Others
SouthAfrica;6;22;25;16;30;14;Male;20;Contributor
SouthAfrica;6;21;30;16;30;15;Male;25;Contributor
SouthAfrica;6;22;30;16;30;16;Male;22;Contributor
SouthAfrica;6;21;5;17;10;9;Female;21;Contributor
SouthAfrica;6;21;7;17;10;10;Male;22;Contributor
SouthAfrica;6;22;10;17;10;11;Male;26;Contributor
SouthAfrica;6;22;10;17;10;12;Male;23;Contributor
SouthAfrica;6;21;10;17;30;13;Male;26;Others
SouthAfrica;6;22;25;17;30;14;Male;20;Contributor
SouthAfrica;6;21;30;17;30;15;Male;25;Contributor
SouthAfrica;6;22;30;17;30;16;Male;22;Contributor
SouthAfrica;6;21;10;18;10;9;Female;21;Contributor
SouthAfrica;6;21;7;18;10;10;Male;22;Contributor
SouthAfrica;6;22;10;18;10;11;Male;26;Contributor
SouthAfrica;6;22;10;18;10;12;Male;23;Contributor
SouthAfrica;6;21;15;18;30;13;Male;26;Others
SouthAfrica;6;22;25;18;30;14;Male;20;Contributor
SouthAfrica;6;21;30;18;30;15;Male;25;Contributor
SouthAfrica;6;22;30;18;30;16;Male;22;Contributor
SouthAfrica;6;21;9;19;10;9;Female;21;Contributor
SouthAfrica;6;21;8;19;10;10;Male;22;Contributor
SouthAfrica;6;22;10;19;10;11;Male;26;Contributor
SouthAfrica;6;22;10;19;10;12;Male;23;Contributor
SouthAfrica;6;21;13;19;30;13;Male;26;Others
SouthAfrica;6;22;25;19;30;14;Male;20;Contributor
SouthAfrica;6;21;30;19;30;15;Male;25;Contributor
SouthAfrica;6;22;30;19;30;16;Male;22;Contributor
SouthAfrica;6;21;5;20;10;9;Female;21;Contributor
SouthAfrica;6;21;6;20;10;10;Male;22;Contributor
SouthAfrica;6;22;10;20;10;11;Male;26;Contributor
SouthAfrica;6;22;10;20;10;12;Male;23;Contributor
SouthAfrica;6;21;10;20;30;13;Male;26;Others
SouthAfrica;6;22;25;20;30;14;Male;20;Contributor
SouthAfrica;6;21;30;20;30;15;Male;25;Contributor
SouthAfrica;6;22;30;20;30;16;Male;22;Contributor
SouthAfrica;7;23;0;1;10;1;Male;21;Contributor
SouthAfrica;7;23;9;1;10;2;Male;20;Contributor
SouthAfrica;7;23;17;1;30;3;Male;18;Conditional
SouthAfrica;7;23;10;1;30;4;Male;19;Conditional
SouthAfrica;7;23;10;2;10;1;Male;21;Contributor
SouthAfrica;7;23;10;2;10;2;Male;20;Contributor
SouthAfrica;7;23;18;2;30;3;Male;18;Conditional
SouthAfrica;7;23;18;2;30;4;Male;19;Conditional
SouthAfrica;7;23;10;3;10;1;Male;21;Contributor
SouthAfrica;7;23;10;3;10;2;Male;20;Contributor
SouthAfrica;7;23;10;3;30;3;Male;18;Conditional
SouthAfrica;7;23;20;3;30;4;Male;19;Conditional
SouthAfrica;7;23;10;4;10;1;Male;21;Contributor
SouthAfrica;7;23;10;4;10;2;Male;20;Contributor
SouthAfrica;7;23;20;4;30;3;Male;18;Conditional
SouthAfrica;7;23;25;4;30;4;Male;19;Conditional
SouthAfrica;7;23;5;5;10;1;Male;21;Contributor
SouthAfrica;7;23;10;5;10;2;Male;20;Contributor
SouthAfrica;7;23;22;5;30;3;Male;18;Conditional
SouthAfrica;7;23;21;5;30;4;Male;19;Conditional
SouthAfrica;7;23;10;6;10;1;Male;21;Contributor
SouthAfrica;7;23;10;6;10;2;Male;20;Contributor
SouthAfrica;7;23;28;6;30;3;Male;18;Conditional
SouthAfrica;7;23;25;6;30;4;Male;19;Conditional
SouthAfrica;7;23;5;7;10;1;Male;21;Contributor
SouthAfrica;7;23;10;7;10;2;Male;20;Contributor
SouthAfrica;7;23;16;7;30;3;Male;18;Conditional
SouthAfrica;7;23;25;7;30;4;Male;19;Conditional
SouthAfrica;7;23;10;8;10;1;Male;21;Contributor
SouthAfrica;7;23;10;8;10;2;Male;20;Contributor
SouthAfrica;7;23;30;8;30;3;Male;18;Conditional
SouthAfrica;7;23;25;8;30;4;Male;19;Conditional
SouthAfrica;7;23;10;9;10;1;Male;21;Contributor
SouthAfrica;7;23;10;9;10;2;Male;20;Contributor
SouthAfrica;7;23;28;9;30;3;Male;18;Conditional
SouthAfrica;7;23;28;9;30;4;Male;19;Conditional
SouthAfrica;7;23;5;10;10;1;Male;21;Contributor
SouthAfrica;7;23;10;10;10;2;Male;20;Contributor
SouthAfrica;7;23;20;10;30;3;Male;18;Conditional
SouthAfrica;7;23;26;10;30;4;Male;19;Conditional
SouthAfrica;7;23;8;11;10;1;Male;21;Contributor
SouthAfrica;7;23;8;11;10;2;Male;20;Contributor
SouthAfrica;7;23;12;11;30;3;Male;18;Conditional
SouthAfrica;7;23;28;11;30;4;Male;19;Conditional
SouthAfrica;7;23;10;12;10;1;Male;21;Contributor
SouthAfrica;7;23;10;12;10;2;Male;20;Contributor
SouthAfrica;7;23;22;12;30;3;Male;18;Conditional
SouthAfrica;7;23;0;12;30;4;Male;19;Conditional
SouthAfrica;7;23;10;13;10;1;Male;21;Contributor
SouthAfrica;7;23;10;13;10;2;Male;20;Contributor
SouthAfrica;7;23;16;13;30;3;Male;18;Conditional
SouthAfrica;7;23;5;13;30;4;Male;19;Conditional
SouthAfrica;7;23;9;14;10;1;Male;21;Contributor
SouthAfrica;7;23;10;14;10;2;Male;20;Contributor
SouthAfrica;7;23;17;14;30;3;Male;18;Conditional
SouthAfrica;7;23;10;14;30;4;Male;19;Conditional
SouthAfrica;7;23;10;15;10;1;Male;21;Contributor
SouthAfrica;7;23;10;15;10;2;Male;20;Contributor
SouthAfrica;7;23;19;15;30;3;Male;18;Conditional
SouthAfrica;7;23;15;15;30;4;Male;19;Conditional
SouthAfrica;7;23;10;16;10;1;Male;21;Contributor
SouthAfrica;7;23;10;16;10;2;Male;20;Contributor
SouthAfrica;7;23;20;16;30;3;Male;18;Conditional
SouthAfrica;7;23;20;16;30;4;Male;19;Conditional
SouthAfrica;7;23;10;17;10;1;Male;21;Contributor
SouthAfrica;7;23;10;17;10;2;Male;20;Contributor
SouthAfrica;7;23;7;17;30;3;Male;18;Conditional
SouthAfrica;7;23;22;17;30;4;Male;19;Conditional
SouthAfrica;7;23;10;18;10;1;Male;21;Contributor
SouthAfrica;7;23;10;18;10;2;Male;20;Contributor
SouthAfrica;7;23;19;18;30;3;Male;18;Conditional
SouthAfrica;7;23;17;18;30;4;Male;19;Conditional
SouthAfrica;7;23;8;19;10;1;Male;21;Contributor
SouthAfrica;7;23;10;19;10;2;Male;20;Contributor
SouthAfrica;7;23;25;19;30;3;Male;18;Conditional
SouthAfrica;7;23;20;19;30;4;Male;19;Conditional
SouthAfrica;7;23;8;20;10;1;Male;21;Contributor
SouthAfrica;7;23;10;20;10;2;Male;20;Contributor
SouthAfrica;7;23;0;20;30;3;Male;18;Conditional
SouthAfrica;7;23;22;20;30;4;Male;19;Conditional
Sweden;1;1;30;1;30;1;Male;29;Contributor
Sweden;1;1;10;1;10;2;Male;24;Contributor
Sweden;1;2;30;1;30;3;Male;26;Conditional
Sweden;1;2;10;1;10;4;Female;21;Contributor
Sweden;1;1;10;1;10;5;Female;25;Contributor
Sweden;1;2;10;1;10;6;Male;27;Contributor
Sweden;1;1;15;1;30;7;Female;28;Contributor
Sweden;1;2;15;1;30;8;Female;30;Conditional
Sweden;1;1;30;2;30;1;Male;29;Contributor
Sweden;1;1;10;2;10;2;Male;24;Contributor
Sweden;1;2;26;2;30;3;Male;26;Conditional
Sweden;1;2;0;2;10;4;Female;21;Contributor
Sweden;1;1;10;2;10;5;Female;25;Contributor
Sweden;1;2;10;2;10;6;Male;27;Contributor
Sweden;1;1;20;2;30;7;Female;28;Contributor
Sweden;1;2;20;2;30;8;Female;30;Conditional
Sweden;1;1;30;3;30;1;Male;29;Contributor
Sweden;1;1;10;3;10;2;Male;24;Contributor
Sweden;1;2;0;3;30;3;Male;26;Conditional
Sweden;1;2;10;3;10;4;Female;21;Contributor
Sweden;1;1;10;3;10;5;Female;25;Contributor
Sweden;1;2;10;3;10;6;Male;27;Contributor
Sweden;1;1;20;3;30;7;Female;28;Contributor
